1,0.7629306316375732,0.3743550598621369,1,0
2,0.7391705214977264,0.5136944055557251,1,1
3,0.9265740215778352,0.8634344816207886,1,0
4,0.9801148970921836,0.9303136706352234,1,1
5,0.9907341996828716,0.9839640498161316,1,1
1,0.7629306316375732,0.3768016874790192,1,0
2,0.5296869874000549,0.5432389259338379,1,1
3,0.7510896027088165,0.6225244760513305,1,1
4,0.8910639882087708,0.7893125534057617,1,1
2,0.5296788911024729,0.5276019215583801,1,1
3,0.9466080069541932,0.8342427849769593,1,0
4,0.9166605472564696,0.9430627703666687,1,1
5,0.9883999029795328,0.9850068092346193,1,1
1,0.1854140013456345,0.14579503536224364,0,0
2,0.2307239373524984,0.2755864083766937,0,0
3,0.9666910767555236,0.8383769631385803,0,1
1,0.7676690518856049,0.3762504279613495,1,0
2,0.5296671390533447,0.5275948703289032,1,1
3,0.9787085950374604,0.6932565808296204,1,0
4,0.8208993077278137,0.7733298242092133,1,1
5,0.9929648439089456,0.8384157836437225,1,0
2,0.5296869874000549,0.5276067793369293,1,1
3,0.9541126489639282,0.79838986992836,1,0
4,0.8274061878522238,0.8886487245559692,1,1
5,0.9923253456751504,0.9503409028053283,1,0
2,0.8145214517911276,0.6314865469932556,1,1
3,0.7777341306209564,0.8435894012451172,1,1
4,0.9605707923571268,0.9489829063415528,1,1
1,0.7629306316375732,0.3792483150959015,0,1
2,0.9120203653971354,0.8707010269165039,0,0
3,0.9703965783119202,0.9107852578163148,0,0
4,0.9911288420359292,0.9775567054748536,0,0
1,0.1854140013456345,0.14334840774536134,1,1
2,0.6452114880084991,0.6418346881866455,1,1
3,0.9623481035232544,0.7917652010917664,1,1
3,0.75761878490448,0.5909908592700959,1,1
4,0.7076242764790853,0.8149496674537658,1,1
2,0.3202034533023834,0.32019373774528503,1,1
3,0.9541126489639282,0.6094769477844239,1,0
4,0.8910212914148966,0.857720947265625,1,1
2,0.2307239373524984,0.22065207064151765,1,1
3,0.9550206661224364,0.5921052813529968,1,0
4,0.7351247072219849,0.7815021514892578,1,1
1,0.7629306316375732,0.3768016874790192,0,1
2,0.956352392832438,0.9104601740837096,0,0
3,0.9911199510097504,0.9666595816612245,0,1
2,0.5456550816694895,0.5099563717842102,0,0
3,0.9861389398574828,0.7712957620620727,0,1
4,0.9834728837013244,0.9798842668533324,0,0
2,0.3202034533023834,0.5397215306758879,1,1
3,0.9787085950374604,0.75246502161026,1,0
4,0.7964927554130554,0.8631698250770569,1,1
5,0.9612449804941812,0.9611990809440611,1,1
2,0.7391506731510162,0.5154801189899445,1,1
3,0.9466080069541932,0.8077609658241272,1,0
4,0.8174068331718445,0.8830959439277649,1,1
5,0.9604297081629436,0.9714565515518188,1,1
2,0.5296869874000549,0.5259603440761567,1,1
3,0.9566808044910432,0.7846437215805053,1,0
4,0.938058853149414,0.8872066020965577,1,1
5,0.9929553866386414,0.8776969432830809,1,0
1,0.1964302957057953,0.14775492548942565,0,0
2,0.4753249287605286,0.5014947772026062,0,0
3,0.970241904258728,0.698029363155365,0,1
4,0.9818641543388368,0.9702791452407836,0,0
2,0.2307239373524984,0.2742508739233017,0,0
3,0.96199432015419,0.8192288517951966,0,1
4,0.9675405025482178,0.9744086623191832,0,0
2,0.9682350158691406,0.7041425049304962,1,0
3,0.9924978613853456,0.7972784399986267,1,0
2,0.7391705214977264,0.5311241745948792,0,0
3,0.6157691776752472,0.7392627239227295,0,0
4,0.9789991577466328,0.9603963494300842,0,0
1,0.1964302957057953,0.15020155310630798,0,0
2,0.32019535700480145,0.3450157642364502,0,0
3,0.6217775642871857,0.5614711940288544,0,0
2,0.24748990933100384,0.2610608100891113,0,0
3,0.4038208723068237,0.4233809590339661,0,0
3,0.37494319677352905,0.4196745991706848,0,0
2,0.6725102861722311,0.5820730626583099,0,0
3,0.9149014949798584,0.8802675604820251,0,0
1,0.1854140013456345,0.14579503536224364,1,1
2,0.32019535700480145,0.32018887996673584,1,1
3,0.9583564698696136,0.5965592741966248,1,0
4,0.8452337384223938,0.8302484154701233,1,1
1,0.7676690518856049,0.3786970555782318,0,1
2,0.9089574615160624,0.8647714376449585,0,0
3,0.9334826469421388,0.9394494056701659,0,0
4,0.9802714387575784,0.9783454060554504,0,0
3,0.5418597459793091,0.4668170928955078,0,0
2,0.6656451821327211,0.6892389774322509,0,0
3,0.9830444455146791,0.7946092247962951,0,1
4,0.8172248999277749,0.8777110934257507,0,0
1,0.7676690518856049,0.3762504279613495,0,1
2,0.5296869874000549,0.5289189517498016,0,0
3,0.9504024982452391,0.7795481085777283,0,1
3,0.5418597459793091,0.42684091329574586,0,0
2,0.7391705214977264,0.5154920279979706,1,1
3,0.9466080069541932,0.8078349709510804,1,0
4,0.8174068331718445,0.8835856556892395,1,1
5,0.9602546493212382,0.9716884851455688,1,1
2,0.24748990933100384,0.2434619843959808,1,1
3,0.9516493082046508,0.6074655771255493,1,0
4,0.9278685450553894,0.7988171458244324,1,1
3,0.9541126489639282,0.829625928401947,1,0
4,0.9216227928797404,0.9431708812713624,1,1
5,0.9845606883366904,0.9788133502006532,1,1
2,0.6585748791694641,0.6343855321407318,0,0
3,0.8294226825237274,0.8084935307502746,0,0
4,0.9844308892885844,0.9843886494636536,0,0
2,0.5296671390533447,0.5259484350681305,1,1
3,0.5420668721199036,0.6270972073078156,1,1
4,0.6932100653648376,0.7607696652412415,1,1
2,0.46955724557240797,0.5122129917144775,0,0
2,0.29072390000025433,0.28700120449066163,0,0
3,0.9674586653709412,0.8506360411643982,0,0
3,0.9566808044910432,0.6845194697380066,1,0
4,0.939851423104604,0.8488154292106629,1,1
5,0.9926918943723044,0.7987384498119354,1,1
1,0.1854140013456345,0.14824166297912594,0,0
2,0.5521769126256307,0.5211748957633973,0,0
3,0.977247267961502,0.8576433181762695,0,1
4,0.979895035425822,0.9659252285957336,0,0
2,0.5296788911024729,0.5259554862976075,1,1
3,0.9566808044910432,0.7097919464111329,1,0
4,0.8606540958086649,0.8135671496391297,1,1
5,0.9696645736694336,0.9762242794036864,1,1
2,0.4414467016855876,0.4194358199834824,1,1
3,0.9783995449543,0.6863787770271301,1,0
4,0.9900658130645752,0.8331132113933564,1,0
5,0.9615992903709412,0.9698941826820372,1,1
2,0.28320689002672833,0.3070761799812317,0,0
3,0.9495713710784912,0.6593507766723633,0,1
3,0.9516842663288116,0.5907707214355469,0,1
2,0.6210456291834513,0.6275015592575073,0,0
3,0.9649270474910736,0.8581189632415771,0,1
4,0.9809629122416178,0.9812005162239076,0,0
2,0.8147717515627543,0.6316367268562317,1,1
3,0.9701398015022278,0.7865666925907135,1,0
4,0.9462668299674988,0.9510882377624512,1,1
5,0.9929194847742716,0.9812838435173036,1,1
1,0.8648825585842133,0.4677721202373505,0,1
2,0.9584870537122092,0.9044987678527832,0,0
3,0.9860520362854004,0.9214950323104858,0,0
4,0.9539772669474283,0.9603403568267822,0,0
2,0.3200552761554718,0.2931852340698242,0,0
3,0.9495713710784912,0.6534470319747925,0,1
3,0.637600302696228,0.7215591549873352,1,1
